,bodyId,roi,pre,post,downstream,upstream
3250,29092,LO_R_col_29_23,0,34,0,34
3251,29092,LO_R_col_29_24,0,14,0,14
3252,29092,LO_R_col_29_25,2,22,9,22
3253,29092,LO_R_col_29_26,0,4,0,4
3254,29092,LO_R_col_29_27,1,15,6,15
3255,29092,LO_R_col_30_22,0,28,0,28
3256,29092,LO_R_col_30_23,4,73,23,73
3257,29092,LO_R_col_30_24,1,70,6,70
3258,29092,LO_R_col_30_25,0,60,0,60
3259,29092,LO_R_col_30_26,0,19,0,19
3260,29092,LO_R_col_30_27,1,9,3,9
3261,29092,LO_R_col_30_28,0,1,0,1
3262,29092,LO_R_col_31_22,2,4,11,4
3263,29092,LO_R_col_31_23,2,23,11,23
3264,29092,LO_R_col_31_24,3,60,16,60
3265,29092,LO_R_col_31_25,1,73,5,73
3266,29092,LO_R_col_31_26,4,23,21,23
3267,29092,LO_R_col_31_27,1,13,6,13
3268,29092,LO_R_col_31_29,0,1,0,1
3269,29092,LO_R_col_32_22,0,9,0,9
3270,29092,LO_R_col_32_23,0,6,0,6
3271,29092,LO_R_col_32_24,5,45,24,45
3272,29092,LO_R_col_32_25,0,47,3,47
3273,29092,LO_R_col_32_26,6,84,35,84
3274,29092,LO_R_col_32_27,3,29,15,29
3275,29092,LO_R_col_32_28,0,9,1,9
3276,29092,LO_R_col_32_29,0,5,0,5
3277,29092,LO_R_col_33_24,0,1,0,1
3278,29092,LO_R_col_33_25,4,39,19,39
3279,29092,LO_R_col_33_26,0,16,0,16
3280,29092,LO_R_col_33_27,2,50,13,50
3281,29092,LO_R_col_33_28,0,5,0,5
3282,29092,LO_R_col_34_25,0,3,0,3
3283,29092,LO_R_col_34_28,0,8,0,8
3284,29092,LO_R_layer_3,2,48,9,48
3285,29092,LO_R_layer_4,26,241,147,241
3286,29092,LO_R_layer_5,10,202,52,202
3287,29092,LO_R_layer_6,3,360,16,360
3288,29092,LO_R_layer_7,1,91,3,91
3289,29092,NotPrimary,0,0,0,0
3290,29092,Optic(R),42,947,227,947
3291,29092,Optic-unspecified(R),0,5,0,5
3292,29186,AOTU(R),204,254,1466,254
3293,29186,CentralBrain,212,266,1496,266
3294,29186,CentralBrain-unspecified,8,12,30,12
3295,29186,LO(R),19,578,112,578
3296,29186,LO_R_col_11_01,0,23,0,23
3297,29186,LO_R_col_11_02,1,31,6,31
3298,29186,LO_R_col_11_03,0,8,0,8
3299,29186,LO_R_col_12_01,0,51,1,51
3300,29186,LO_R_col_12_02,3,110,17,110
3301,29186,LO_R_col_12_03,0,89,3,89
3302,29186,LO_R_col_12_04,0,26,0,26
3303,29186,LO_R_col_13_01,2,23,10,23
3304,29186,LO_R_col_13_02,4,63,21,63
3305,29186,LO_R_col_13_03,4,77,25,77
3306,29186,LO_R_col_13_04,0,19,0,19
3307,29186,LO_R_col_13_05,0,1,0,1
3308,29186,LO_R_col_14_02,0,7,0,7
3309,29186,LO_R_col_14_03,2,15,8,15
3310,29186,LO_R_col_14_04,3,27,21,27
3311,29186,LO_R_col_14_05,0,5,0,5
3312,29186,LO_R_col_14_06,0,1,0,1
3313,29186,LO_R_col_15_06,0,2,0,2
3314,29186,LO_R_layer_3,6,47,35,47
3315,29186,LO_R_layer_4,10,99,65,99
3316,29186,LO_R_layer_5,2,81,8,81
3317,29186,LO_R_layer_6,1,312,4,312
3318,29186,LO_R_layer_7,0,39,0,39
3319,29186,NotPrimary,0,0,0,0
3320,29186,Optic(R),20,581,114,581
3321,29186,Optic-unspecified(R),1,3,2,3
3322,29359,AOTU(R),241,297,1650,297
3323,29359,CentralBrain,243,297,1655,297
3324,29359,CentralBrain-unspecified,2,0,5,0
3325,29359,LO(R),24,818,131,818
3326,29359,LO_R_col_21_08,0,7,0,7
3327,29359,LO_R_col_21_09,0,40,0,40
3328,29359,LO_R_col_21_10,0,6,0,6
3329,29359,LO_R_col_22_07,0,12,0,12
3330,29359,LO_R_col_22_08,0,35,0,35
3331,29359,LO_R_col_22_09,0,105,0,105
3332,29359,LO_R_col_22_10,0,59,0,59
3333,29359,LO_R_col_23_08,1,45,3,45
3334,29359,LO_R_col_23_09,4,153,16,153
3335,29359,LO_R_col_23_10,3,130,18,130
3336,29359,LO_R_col_23_11,1,25,4,25
3337,29359,LO_R_col_24_09,10,69,59,69
3338,29359,LO_R_col_24_10,0,86,0,86
3339,29359,LO_R_col_24_11,0,30,1,30
3340,29359,LO_R_col_25_10,5,16,30,16
3341,29359,LO_R_layer_3,3,44,25,44
3342,29359,LO_R_layer_4,15,143,80,143
3343,29359,LO_R_layer_5,3,128,15,128
3344,29359,LO_R_layer_6,3,408,11,408
3345,29359,LO_R_layer_7,0,95,0,95
3346,29359,NotPrimary,0,0,0,0
3347,29359,Optic(R),25,832,135,832
3348,29359,Optic-unspecified(R),1,14,4,14
3349,29744,AOTU(R),251,395,1716,395
3350,29744,CentralBrain,251,397,1716,397
3351,29744,CentralBrain-unspecified,0,2,0,2
3352,29744,LO(R),48,581,285,581
3353,29744,LO_R_col_29_21,0,1,0,1
3354,29744,LO_R_col_29_22,0,4,0,4
3355,29744,LO_R_col_30_21,0,16,0,16
3356,29744,LO_R_col_30_23,0,2,0,2
3357,29744,LO_R_col_31_20,0,4,0,4
3358,29744,LO_R_col_31_21,1,24,6,24
3359,29744,LO_R_col_31_22,1,17,3,17
3360,29744,LO_R_col_31_23,2,26,15,26
3361,29744,LO_R_col_31_24,2,9,8,9
3362,29744,LO_R_col_31_25,0,15,0,15
3363,29744,LO_R_col_31_26,0,4,0,4
3364,29744,LO_R_col_32_20,0,4,0,4
3365,29744,LO_R_col_32_21,4,29,23,29
3366,29744,LO_R_col_32_22,1,41,7,41
3367,29744,LO_R_col_32_23,8,52,46,52
3368,29744,LO_R_col_32_24,4,23,23,23
3369,29744,LO_R_col_32_25,0,9,0,9
3370,29744,LO_R_col_32_26,1,1,7,1
3371,29744,LO_R_col_33_20,0,7,0,7
3372,29744,LO_R_col_33_21,1,15,10,15
3373,29744,LO_R_col_33_22,5,32,32,32
3374,29744,LO_R_col_33_23,0,53,0,53
3375,29744,LO_R_col_33_24,2,38,14,38
3376,29744,LO_R_col_33_25,0,9,0,9
3377,29744,LO_R_col_33_26,0,3,0,3
3378,29744,LO_R_col_34_21,1,38,5,38
3379,29744,LO_R_col_34_22,3,22,20,22
3380,29744,LO_R_col_34_23,2,19,11,19
3381,29744,LO_R_col_34_24,2,9,11,9
3382,29744,LO_R_col_34_25,0,14,3,14
3383,29744,LO_R_col_34_26,4,11,22,11
3384,29744,LO_R_col_34_27,0,9,0,9
3385,29744,LO_R_col_35_23,0,2,1,2
3386,29744,LO_R_col_35_24,3,5,12,5
3387,29744,LO_R_col_35_25,1,7,6,7
3388,29744,LO_R_col_35_26,0,7,0,7
3389,29744,LO_R_layer_3,0,26,0,26
3390,29744,LO_R_layer_4,19,143,114,143
3391,29744,LO_R_layer_5,12,143,75,143
3392,29744,LO_R_layer_6,14,200,83,200
3393,29744,LO_R_layer_7,3,69,13,69
3394,29744,NotPrimary,0,0,0,0
3395,29744,Optic(R),48,581,285,581
3396,29979,AOTU(R),222,432,1479,432
3397,29979,CentralBrain,222,433,1479,433
3398,29979,CentralBrain-unspecified,0,1,0,1
3399,29979,LO(R),34,690,182,690
3400,29979,LO_R_col_15_25,0,1,0,1
3401,29979,LO_R_col_15_26,0,3,0,3
3402,29979,LO_R_col_15_27,0,8,0,8
3403,29979,LO_R_col_15_29,0,1,0,1
3404,29979,LO_R_col_16_25,0,11,0,11
3405,29979,LO_R_col_16_26,4,47,23,47
3406,29979,LO_R_col_16_27,0,12,0,12
3407,29979,LO_R_col_16_28,3,23,18,23
3408,29979,LO_R_col_16_29,0,17,0,17
3409,29979,LO_R_col_17_24,0,2,0,2
3410,29979,LO_R_col_17_25,1,27,2,27
3411,29979,LO_R_col_17_26,7,49,35,49
3412,29979,LO_R_col_17_27,0,45,0,45
3413,29979,LO_R_col_17_28,4,45,23,45
3414,29979,LO_R_col_17_29,0,8,0,8
3415,29979,LO_R_col_18_25,0,7,0,7
3416,29979,LO_R_col_18_26,1,38,11,38
3417,29979,LO_R_col_18_27,0,36,0,36
3418,29979,LO_R_col_18_28,6,33,27,33
3419,29979,LO_R_col_18_29,3,27,14,27
3420,29979,LO_R_col_18_30,0,4,0,4
3421,29979,LO_R_col_19_25,0,4,0,4
3422,29979,LO_R_col_19_26,1,21,6,21
3423,29979,LO_R_col_19_27,1,25,2,25
3424,29979,LO_R_col_19_28,1,44,15,44
3425,29979,LO_R_col_19_29,0,45,0,45
3426,29979,LO_R_col_19_30,0,3,0,3
3427,29979,LO_R_col_20_28,2,29,6,29
3428,29979,LO_R_col_20_29,0,32,0,32
3429,29979,LO_R_col_20_30,0,17,0,17
3430,29979,LO_R_col_21_28,0,7,0,7
3431,29979,LO_R_col_21_29,0,3,0,3
3432,29979,LO_R_col_21_30,0,3,0,3
3433,29979,LO_R_col_22_27,0,5,0,5
3434,29979,LO_R_col_26_27,0,3,0,3
3435,29979,LO_R_col_26_28,0,3,0,3
3436,29979,LO_R_col_27_26,0,1,0,1
3437,29979,LO_R_col_27_27,0,1,0,1
3438,29979,LO_R_layer_3,12,54,67,54
3439,29979,LO_R_layer_4,16,167,88,167
3440,29979,LO_R_layer_5,3,89,13,89
3441,29979,LO_R_layer_6,2,325,10,325
3442,29979,LO_R_layer_7,1,55,4,55
3443,29979,NotPrimary,0,0,0,0
3444,29979,Optic(R),35,696,185,696
3445,29979,Optic-unspecified(R),1,6,3,6
3446,30499,AOTU(R),209,307,1484,307
3447,30499,CentralBrain,214,311,1494,311
3448,30499,CentralBrain-unspecified,4,4,9,4
3449,30499,LO(R),25,534,122,534
3450,30499,LO_R_col_16_05,0,1,0,1
3451,30499,LO_R_col_16_06,0,6,0,6
3452,30499,LO_R_col_17_03,0,19,0,19
3453,30499,LO_R_col_17_04,2,15,14,15
3454,30499,LO_R_col_17_05,8,140,37,140
3455,30499,LO_R_col_17_06,6,60,31,60
3456,30499,LO_R_col_17_07,0,2,0,2
3457,30499,LO_R_col_18_04,2,59,10,59
3458,30499,LO_R_col_18_05,4,130,16,130
3459,30499,LO_R_col_18_06,2,67,9,67
3460,30499,LO_R_col_19_05,1,12,5,12
3461,30499,LO_R_col_19_06,0,11,0,11
3462,30499,LO_R_col_19_07,0,2,0,2
3463,30499,LO_R_col_19_09,0,2,0,2
3464,30499,LO_R_col_20_05,0,8,0,8
3465,30499,LO_R_layer_3,4,46,23,46
3466,30499,LO_R_layer_4,13,118,69,118
3467,30499,LO_R_layer_5,1,48,3,48
3468,30499,LO_R_layer_6,3,204,12,204
3469,30499,LO_R_layer_7,4,118,15,118
3470,30499,NotPrimary,0,0,0,0
3471,30499,Optic(R),28,546,131,546
3472,30499,Optic-unspecified(R),3,12,9,12
3473,30499,SLP(R),1,0,1,0
3474,30993,AOTU(R),183,251,1265,251
3475,30993,CentralBrain,184,260,1267,260
3476,30993,CentralBrain-unspecified,1,9,2,9
3477,30993,LO(R),24,479,126,479
3478,30993,LO_R_col_14_02,0,10,0,10
3479,30993,LO_R_col_14_03,0,1,0,1
3480,30993,LO_R_col_15_02,0,44,0,44
3481,30993,LO_R_col_15_03,0,18,0,18
3482,30993,LO_R_col_15_04,0,15,0,15
3483,30993,LO_R_col_16_03,5,102,30,102
3484,30993,LO_R_col_16_04,3,74,14,74
3485,30993,LO_R_col_16_05,1,40,4,40
3486,30993,LO_R_col_16_06,0,2,0,2
3487,30993,LO_R_col_17_03,5,44,29,44
3488,30993,LO_R_col_17_04,3,72,13,72
3489,30993,LO_R_col_17_05,7,43,32,43
3490,30993,LO_R_col_17_06,0,1,0,1
3491,30993,LO_R_col_18_04,0,12,0,12
3492,30993,LO_R_col_18_05,0,1,4,1
3493,30993,LO_R_layer_3,0,28,0,28
3494,30993,LO_R_layer_4,12,77,72,77
3495,30993,LO_R_layer_5,8,58,37,58
3496,30993,LO_R_layer_6,2,270,11,270
3497,30993,LO_R_layer_7,2,46,6,46
3498,30993,NotPrimary,0,0,0,0
3499,30993,Optic(R),26,480,129,480
3500,30993,Optic-unspecified(R),2,1,3,1
3501,31250,AOTU(R),193,415,1329,415
3502,31250,CentralBrain,195,417,1334,417
3503,31250,CentralBrain-unspecified,2,2,5,2
3504,31250,LO(R),19,433,104,433
3505,31250,LO_R_col_09_20,0,1,0,1
3506,31250,LO_R_col_10_16,0,6,0,6
3507,31250,LO_R_col_10_17,0,36,0,36
3508,31250,LO_R_col_10_18,5,53,30,53
3509,31250,LO_R_col_10_19,0,40,1,40
3510,31250,LO_R_col_10_20,3,12,11,12
3511,31250,LO_R_col_10_21,0,2,0,2
3512,31250,LO_R_col_11_16,0,10,0,10
3513,31250,LO_R_col_11_17,0,11,0,11
3514,31250,LO_R_col_11_18,0,39,0,39
3515,31250,LO_R_col_11_19,0,28,0,28
3516,31250,LO_R_col_11_20,0,28,0,28
3517,31250,LO_R_col_11_21,0,15,0,15
3518,31250,LO_R_col_11_22,0,3,0,3
3519,31250,LO_R_col_12_18,0,3,0,3
3520,31250,LO_R_col_12_19,0,41,0,41
3521,31250,LO_R_col_12_20,2,23,11,23
3522,31250,LO_R_col_12_21,2,5,13,5
3523,31250,LO_R_col_12_22,3,14,20,14
3524,31250,LO_R_col_13_19,1,5,1,5
3525,31250,LO_R_col_13_20,1,7,8,7
3526,31250,LO_R_col_13_21,2,7,9,7
3527,31250,LO_R_col_13_22,0,31,0,31
3528,31250,LO_R_col_14_19,0,4,0,4
3529,31250,LO_R_col_14_20,0,5,0,5
3530,31250,LO_R_col_15_18,0,1,0,1
3531,31250,LO_R_col_18_18,0,2,0,2
3532,31250,LO_R_col_19_18,0,1,0,1
3533,31250,LO_R_layer_3,8,37,40,37
3534,31250,LO_R_layer_4,9,78,48,78
3535,31250,LO_R_layer_5,2,68,16,68
3536,31250,LO_R_layer_6,0,225,0,225
3537,31250,LO_R_layer_7,0,25,0,25
3538,31250,NotPrimary,0,0,0,0
3539,31250,Optic(R),20,444,106,444
3540,31250,Optic-unspecified(R),1,11,2,11
3541,31623,AOTU(R),182,201,1309,201
3542,31623,CentralBrain,192,207,1349,207
3543,31623,CentralBrain-unspecified,10,6,40,6
3544,31623,LO(R),23,446,118,446
3545,31623,LO_R_col_07_02,0,2,0,2
3546,31623,LO_R_col_07_03,0,11,0,11
3547,31623,LO_R_col_08_01,0,7,0,7
3548,31623,LO_R_col_08_02,1,9,5,9
3549,31623,LO_R_col_08_03,3,47,10,47
3550,31623,LO_R_col_08_04,1,5,4,5
3551,31623,LO_R_col_09_01,2,7,11,7
3552,31623,LO_R_col_09_02,1,69,3,69
3553,31623,LO_R_col_09_03,1,71,6,71
3554,31623,LO_R_col_09_04,0,5,0,5
3555,31623,LO_R_col_10_01,0,7,0,7
3556,31623,LO_R_col_10_02,5,80,26,80
3557,31623,LO_R_col_10_03,2,71,20,71
3558,31623,LO_R_col_10_04,2,6,12,6
3559,31623,LO_R_col_11_01,1,18,7,18
3560,31623,LO_R_col_11_02,0,15,0,15
3561,31623,LO_R_col_11_03,4,8,14,8
3562,31623,LO_R_col_11_04,0,5,0,5
3563,31623,LO_R_col_12_05,0,3,0,3
3564,31623,LO_R_layer_3,2,55,18,55
3565,31623,LO_R_layer_4,17,115,82,115
3566,31623,LO_R_layer_5,1,51,7,51
3567,31623,LO_R_layer_6,3,179,11,179
3568,31623,LO_R_layer_7,0,46,0,46
3569,31623,NotPrimary,0,0,0,0
3570,31623,Optic(R),25,448,122,448
3571,31623,Optic-unspecified(R),2,2,4,2
3572,31634,AOTU(R),221,446,1505,446
3573,31634,CentralBrain,221,447,1505,447
3574,31634,CentralBrain-unspecified,0,1,0,1
3575,31634,LO(R),32,694,186,694
3576,31634,LO_R_col_18_28,3,11,21,11
3577,31634,LO_R_col_18_29,0,2,0,2
3578,31634,LO_R_col_19_26,0,2,0,2
3579,31634,LO_R_col_19_27,3,33,17,33
3580,31634,LO_R_col_19_28,0,34,0,34
3581,31634,LO_R_col_19_29,0,3,0,3
3582,31634,LO_R_col_19_30,0,4,0,4
3583,31634,LO_R_col_20_25,0,6,0,6
3584,31634,LO_R_col_20_26,0,6,0,6
3585,31634,LO_R_col_20_27,2,66,10,66
3586,31634,LO_R_col_20_28,1,29,8,29
3587,31634,LO_R_col_20_29,0,32,0,32
3588,31634,LO_R_col_20_30,0,26,0,26
3589,31634,LO_R_col_21_25,0,2,0,2
3590,31634,LO_R_col_21_26,0,16,6,16
3591,31634,LO_R_col_21_27,3,43,12,43
3592,31634,LO_R_col_21_28,2,71,10,71
3593,31634,LO_R_col_21_29,4,43,28,43
3594,31634,LO_R_col_21_30,3,30,14,30
3595,31634,LO_R_col_21_31,0,1,0,1
3596,31634,LO_R_col_22_25,0,1,0,1
3597,31634,LO_R_col_22_26,0,6,0,6
3598,31634,LO_R_col_22_27,0,23,1,23
3599,31634,LO_R_col_22_28,0,19,4,19
3600,31634,LO_R_col_22_29,6,43,31,43
3601,31634,LO_R_col_22_30,3,25,16,25
3602,31634,LO_R_col_22_31,1,18,6,18
3603,31634,LO_R_col_23_28,0,12,0,12
3604,31634,LO_R_col_23_29,0,7,0,7
3605,31634,LO_R_col_23_30,0,30,0,30
3606,31634,LO_R_col_23_31,0,2,0,2
3607,31634,LO_R_col_23_32,0,4,0,4
3608,31634,LO_R_col_24_26,0,1,0,1
3609,31634,LO_R_col_24_28,0,7,0,7
3610,31634,LO_R_col_24_30,1,4,2,4
3611,31634,LO_R_col_24_31,0,11,0,11
3612,31634,LO_R_col_25_25,0,2,0,2
3613,31634,LO_R_col_25_29,0,5,0,5
3614,31634,LO_R_col_25_30,0,9,0,9
3615,31634,LO_R_col_26_24,0,1,0,1
3616,31634,LO_R_col_26_29,0,1,0,1
3617,31634,LO_R_col_26_30,0,2,0,2
3618,31634,LO_R_col_27_24,0,1,0,1
3619,31634,LO_R_layer_3,3,23,14,23
3620,31634,LO_R_layer_4,20,144,126,144
3621,31634,LO_R_layer_5,5,140,32,140
3622,31634,LO_R_layer_6,2,366,5,366
3623,31634,LO_R_layer_7,2,21,9,21
3624,31634,NotPrimary,0,0,0,0
3625,31634,Optic(R),33,697,189,697
3626,31634,Optic-unspecified(R),1,3,3,3
3627,31878,AOTU(R),215,338,1509,338
3628,31878,CentralBrain,217,338,1513,338
3629,31878,CentralBrain-unspecified,2,0,4,0
3630,31878,LO(R),14,376,84,376
3631,31878,LO_R_col_03_08,0,2,0,2
3632,31878,LO_R_col_03_09,0,18,0,18
3633,31878,LO_R_col_03_10,0,10,0,10
3634,31878,LO_R_col_04_09,0,15,0,15
3635,31878,LO_R_col_04_10,0,21,0,21
3636,31878,LO_R_col_04_11,0,16,0,16
3637,31878,LO_R_col_04_12,0,27,0,27
3638,31878,LO_R_col_05_10,1,41,4,41
3639,31878,LO_R_col_05_11,0,19,0,19
3640,31878,LO_R_col_05_12,1,22,6,22
3641,31878,LO_R_col_05_13,5,27,24,27
3642,31878,LO_R_col_05_14,1,24,6,24
3643,31878,LO_R_col_05_15,0,6,0,6
3644,31878,LO_R_col_06_10,0,9,0,9
3645,31878,LO_R_col_06_11,0,9,0,9
3646,31878,LO_R_col_06_12,0,16,0,16
3647,31878,LO_R_col_06_13,2,22,19,22
3648,31878,LO_R_col_06_14,0,3,0,3
3649,31878,LO_R_col_06_15,0,5,0,5
3650,31878,LO_R_col_07_12,0,3,0,3
3651,31878,LO_R_col_07_13,1,30,6,30
3652,31878,LO_R_col_07_14,1,6,6,6
3653,31878,LO_R_col_07_15,2,16,13,16
3654,31878,LO_R_col_08_11,0,1,0,1
3655,31878,LO_R_col_08_13,0,7,0,7
3656,31878,LO_R_col_09_11,0,1,0,1
3657,31878,LO_R_layer_3,0,16,1,16
3658,31878,LO_R_layer_4,12,109,73,109
3659,31878,LO_R_layer_5,1,33,6,33
3660,31878,LO_R_layer_6,1,207,4,207
3661,31878,LO_R_layer_7,0,11,0,11
3662,31878,NotPrimary,0,0,0,0
3663,31878,Optic(R),22,383,101,383
3664,31878,Optic-unspecified(R),8,7,17,7
3665,31941,AOTU(R),199,363,1363,363
3666,31941,CentralBrain,207,374,1396,374
3667,31941,CentralBrain-unspecified,8,11,33,11
3668,31941,LO(R),28,433,147,433
3669,31941,LO_R_col_09_20,0,4,0,4
3670,31941,LO_R_col_10_20,0,1,0,1
3671,31941,LO_R_col_10_22,0,17,0,17
3672,31941,LO_R_col_10_23,1,10,6,10
3673,31941,LO_R_col_11_21,0,19,0,19
3674,31941,LO_R_col_11_22,3,64,9,64
3675,31941,LO_R_col_11_23,1,40,11,40
3676,31941,LO_R_col_11_24,0,10,0,10
3677,31941,LO_R_col_11_25,0,1,0,1
3678,31941,LO_R_col_12_19,0,2,0,2
3679,31941,LO_R_col_12_20,0,24,0,24
3680,31941,LO_R_col_12_21,7,23,42,23
3681,31941,LO_R_col_12_22,1,61,4,61
3682,31941,LO_R_col_12_23,1,42,2,42
3683,31941,LO_R_col_12_24,0,34,0,34
3684,31941,LO_R_col_12_25,0,5,0,5
3685,31941,LO_R_col_13_19,0,4,0,4
3686,31941,LO_R_col_13_20,0,4,0,4
3687,31941,LO_R_col_13_21,2,7,8,7
3688,31941,LO_R_col_13_22,3,2,25,2
3689,31941,LO_R_col_13_23,1,27,5,27
3690,31941,LO_R_col_13_24,5,14,29,14
3691,31941,LO_R_col_13_25,0,8,0,8
3692,31941,LO_R_col_14_24,0,5,0,5
3693,31941,LO_R_col_15_25,0,1,0,1
3694,31941,LO_R_col_19_23,2,0,3,0
3695,31941,LO_R_col_19_24,1,4,3,4
3696,31941,LO_R_layer_3,6,31,27,31
3697,31941,LO_R_layer_4,14,116,87,116
3698,31941,LO_R_layer_5,4,43,22,43
3699,31941,LO_R_layer_6,1,226,5,226
3700,31941,LO_R_layer_7,3,17,6,17
3701,31941,NotPrimary,0,0,0,0
3702,31941,Optic(R),29,438,151,438
3703,31941,Optic-unspecified(R),1,5,4,5
3704,31976,AOTU(R),251,404,1652,404
3705,31976,CentralBrain,252,414,1654,414
3706,31976,CentralBrain-unspecified,1,10,2,10
3707,31976,LO(R),51,511,295,511
3708,31976,LO_R_col_28_28,0,6,0,6
3709,31976,LO_R_col_28_30,0,7,0,7
3710,31976,LO_R_col_29_24,0,2,0,2
3711,31976,LO_R_col_29_25,0,1,0,1
3712,31976,LO_R_col_29_26,0,7,0,7
3713,31976,LO_R_col_29_28,2,14,9,14
3714,31976,LO_R_col_29_29,2,6,16,6
3715,31976,LO_R_col_29_30,0,8,0,8
3716,31976,LO_R_col_29_31,1,1,8,1
3717,31976,LO_R_col_30_25,1,7,1,7
3718,31976,LO_R_col_30_26,0,10,0,10
3719,31976,LO_R_col_30_27,6,32,46,32
3720,31976,LO_R_col_30_28,0,23,0,23
3721,31976,LO_R_col_30_29,0,11,0,11
3722,31976,LO_R_col_30_30,3,20,20,20
3723,31976,LO_R_col_30_31,5,4,22,4
3724,31976,LO_R_col_30_32,0,2,0,2
3725,31976,LO_R_col_31_26,0,26,3,26
3726,31976,LO_R_col_31_27,1,44,7,44
3727,31976,LO_R_col_31_28,7,25,36,25
3728,31976,LO_R_col_31_29,1,40,7,40
3729,31976,LO_R_col_31_30,1,8,2,8
3730,31976,LO_R_col_31_31,2,7,11,7
3731,31976,LO_R_col_31_32,0,7,0,7
3732,31976,LO_R_col_31_33,0,2,0,2
3733,31976,LO_R_col_32_26,0,5,0,5
3734,31976,LO_R_col_32_27,1,39,6,39
3735,31976,LO_R_col_32_28,2,26,9,26
3736,31976,LO_R_col_32_29,0,18,6,18
3737,31976,LO_R_col_32_30,5,34,25,34
3738,31976,LO_R_col_32_31,2,11,18,11
3739,31976,LO_R_col_32_32,4,19,19,19
3740,31976,LO_R_col_33_27,0,4,0,4
3741,31976,LO_R_col_33_28,0,9,0,9
3742,31976,LO_R_col_33_29,0,5,0,5
3743,31976,LO_R_col_33_30,0,4,0,4
3744,31976,LO_R_col_33_31,5,5,24,5
3745,31976,LO_R_col_33_32,0,3,0,3
3746,31976,LO_R_col_33_33,0,3,0,3
3747,31976,LO_R_col_34_30,0,2,0,2
3748,31976,LO_R_col_34_31,0,3,0,3
3749,31976,LO_R_col_34_32,0,1,0,1
3750,31976,LO_R_layer_3,1,17,7,17
3751,31976,LO_R_layer_4,46,155,272,155
3752,31976,LO_R_layer_5,0,91,0,91
3753,31976,LO_R_layer_6,4,223,16,223
3754,31976,LO_R_layer_7,0,25,0,25
3755,31976,NotPrimary,0,0,0,0
3756,31976,Optic(R),51,514,295,514
3757,31976,Optic-unspecified(R),0,3,0,3
3758,32336,AOTU(R),203,397,1321,397
3759,32336,CentralBrain,214,403,1390,403
3760,32336,CentralBrain-unspecified,0,2,0,2
3761,32336,LO(R),40,528,259,528
3762,32336,LO_R_col_21_30,0,4,0,4
3763,32336,LO_R_col_22_28,0,11,0,11
3764,32336,LO_R_col_22_29,0,3,0,3
3765,32336,LO_R_col_22_30,0,21,0,21
3766,32336,LO_R_col_22_31,2,2,18,2
3767,32336,LO_R_col_22_32,6,4,31,4
3768,32336,LO_R_col_23_28,0,22,0,22
3769,32336,LO_R_col_23_29,2,22,16,22
3770,32336,LO_R_col_23_30,1,23,5,23
3771,32336,LO_R_col_23_31,0,16,0,16
3772,32336,LO_R_col_23_32,0,1,0,1
3773,32336,LO_R_col_24_28,0,4,0,4
3774,32336,LO_R_col_24_29,0,44,0,44
3775,32336,LO_R_col_24_30,3,38,18,38
3776,32336,LO_R_col_24_31,3,44,19,44
3777,32336,LO_R_col_24_33,0,2,0,2
3778,32336,LO_R_col_25_26,0,3,0,3
3779,32336,LO_R_col_25_27,0,7,0,7
3780,32336,LO_R_col_25_28,0,19,0,19
3781,32336,LO_R_col_25_29,0,24,0,24
3782,32336,LO_R_col_25_30,1,38,9,38
3783,32336,LO_R_col_25_31,2,45,11,45
3784,32336,LO_R_col_25_32,0,14,2,14
3785,32336,LO_R_col_25_33,3,6,24,6
3786,32336,LO_R_col_26_26,0,6,0,6
3787,32336,LO_R_col_26_27,0,3,0,3
3788,32336,LO_R_col_26_28,0,7,0,7
3789,32336,LO_R_col_26_30,3,11,15,11
3790,32336,LO_R_col_26_31,4,18,25,18
3791,32336,LO_R_col_26_32,4,29,25,29
3792,32336,LO_R_col_26_33,3,5,22,5
3793,32336,LO_R_col_26_34,0,2,0,2
3794,32336,LO_R_col_27_26,0,2,0,2
3795,32336,LO_R_col_27_30,0,3,0,3
3796,32336,LO_R_col_27_31,0,7,0,7
3797,32336,LO_R_col_27_32,0,6,0,6
3798,32336,LO_R_col_28_32,3,12,19,12
3799,32336,LO_R_layer_3,1,11,5,11
3800,32336,LO_R_layer_4,39,189,254,189
3801,32336,LO_R_layer_5,0,138,0,138
3802,32336,LO_R_layer_6,0,148,0,148
3803,32336,LO_R_layer_7,0,42,0,42
3804,32336,NotPrimary,0,0,0,0
3805,32336,Optic(R),40,537,259,537
3806,32336,Optic-unspecified(R),0,9,0,9
3807,32336,SIP(R),11,4,69,4
3808,32614,AOTU(R),215,332,1437,332
3809,32614,CentralBrain,216,340,1440,340
3810,32614,CentralBrain-unspecified,1,8,3,8
3811,32614,LO(R),32,625,171,625
3812,32614,LO_R_col_24_10,0,5,0,5
3813,32614,LO_R_col_24_12,0,2,0,2
3814,32614,LO_R_col_25_10,4,41,19,41
3815,32614,LO_R_col_25_11,3,83,21,83
3816,32614,LO_R_col_25_12,1,58,3,58
3817,32614,LO_R_col_25_13,0,36,0,36
3818,32614,LO_R_col_25_14,0,11,0,11
3819,32614,LO_R_col_26_11,8,53,41,53
3820,32614,LO_R_col_26_12,4,91,18,91
3821,32614,LO_R_col_26_13,0,60,0,60
3822,32614,LO_R_col_26_14,0,2,0,2
